prod_id,retailer,product_name,original_number_reviews,rating
292,mac,116 Blush Brush,23,76
P383341,sephora,Double Wear Stay-in-Place High Cover Concealer Broad Spectrum SPF 35,23,86
xlsImpprod11741097,ulta,Les Sourcils Definis Brow Expert,23,82
P382782,sephora,Colorful Nail File,23,76
xlsImpprod6480266,ulta,Posiebalm Lip Hydrator,23,86
xlsImpprod10111431,ulta,Lash Comb & Brow Brush,23,92
xlsImpprod11851079,ulta,Show Off Matte Lip Velvet Lacquer,23,74
xlsImpprod5981752,ulta,Velvet Rope Lipstick,23,94
xlsImpprod5770327,ulta,Powder Eye Shadow,23,92
P388278,sephora,Lip Tar MatteTest Tube x 3 Set - Vainly Violet,23,84
xlsImpprod10921028,ulta,Baked Gelato Vivid Swirl Blush,23,94
xlsImpprod5960596,ulta,Velvet Touch Concealer,23,88
xlsImpprod10881170,ulta,Ready Set Gorgeous Powder Foundation,23,86
xlsImpprod5100127,ulta,Diamond Collection Lash Curler,23,60
xlsImpprod6330331,ulta,bareMinerals Natural Light Mineral Veil,23,90
xlsImpprod11301037,ulta,bareMinerals Collector's Edition Deluxe Size Original Foundation Broad Spectrum SPF 15,23,98
xlsImpprod560146,ulta,Lip Brush,23,78
prod280066,ulta,Velvet Mineral Powder Set,23,88
P391904,sephora,Blushing Bride Wedding Day Essentials Set,23,94
xlsImpprod6380011,ulta,Shimmer Strips Va Va Voom Volume Mascara Black,23,72
xlsImpprod5960598,ulta,Velvet Touch Finishing Powder,23,88
P378036,sephora,Emerald Tip Nail Ring,23,48
xlsImpprod10521133,ulta,No7 Beautifully Matte Foundation Broad Spectrum SPF 15,23,82
P395698,sephora,Perfectly Polished No Makeup Skincare Essentials Set,23,86
xlsImpprod4710047,ulta,Tear Apart Sponges 50 Ct,23,80
xlsImpprod12191253,ulta,Full Lash Bloom Waterproof,23,60
xlsImpprod12651013,ulta,True Match Lumi Liquid Glow Illuminator,23,78
P393863,sephora,Lavender Blotting Papers,23,86
P387300,sephora,Surf Eye Palette,23,54
P397884,sephora,Classic Color Lipstick Matches,23,80
P391765,sephora,Ceramidin™ Lipair,23,78
P400560,sephora,Velvet Matte Lip Colour,23,90
xlsImpprod4270207,ulta,Powder Eye Shadow Quad,23,70
xlsImpprod6420050,ulta,Hello Light Anti-Aging Luminizing Creme Stick,23,76
P399701,sephora,Olivia Palermo x Ciaté London Satin Kiss Lipstick,23,96
P399733,sephora,Deluxe Amazonian Butter Lipstick Set,23,66
P387959,sephora,Night Series Eyeliner,23,76
xlsImpprod5020087,ulta,Youthful Wear Youth Boosting Dark Circle Corrector + Concealer,23,68
P388665,sephora,Long-Wear Gel Sparkle,23,80
P375988,sephora,Ultimate Mascara,23,66
P388603,sephora,Calming Natural Tea Tree Blotting Papers,23,82
P394704,sephora,No Highlighter Highlighter,23,84
P382500,sephora,Superprimer Face Primer - Colour Corrects Discolourations,23,58
P393956,sephora,The Creamy Glow,23,78
31094,mac,Mineralize Blush,23,82
P391643,sephora,Lip Pen,23,68
P385904,sephora,Fashion Size Tops And Tails Kit,23,88
P379942,sephora,Double Wear Stay-In-Place Eye Pencil,23,84
P392600,sephora,Little Black Primer™,23,86
P398415,sephora,Pretty Easy Liquid Eyelining Pen,23,94
xlsImpprod6400082,ulta,bareMinerals Lash Domination Volumizing Mascara Mini,22,68
xlsImpprod4710087,ulta,WOW Factor All in One Mascara,22,68
xlsImpprod2850057,ulta,Powder Palette Multi-Colored Bronzer,22,86
P397401,sephora,Luxe False Lash,22,88
xlsImpprod12741007,ulta,Nude Longlasting Lipstick,22,80
P395732,sephora,Tony Moly Pocket Bunny Sleek Mist,22,84
xlsImpprod12011189,ulta,Plum No Clump! Volume Mascara,22,80
xlsImpprod6400516,ulta,Two Of A Kind Lash Twin Pack #53,22,94
P389320,sephora,Glow & Behold Set,22,86
xlsImpprod6330003,ulta,Lollitint,22,80
xlsImpprod2850037,ulta,Brush N' Comb,22,86
P381013,sephora,Chinese Licorice Anti-Aging Color Correction CC Cream,22,72
1480,mac,Gently Off Eye and Lip Makeup Remover,22,84
P377689,sephora,Color Code Prismatic Shadow Block,22,72
22053,mac,Casual Colour,22,96
xlsImpprod6340135,ulta,Resolve Pore Perfecting Primer,22,70
xlsImpprod11851103,ulta,Ultra Smooth Foundation,22,68
P397320,sephora,Lip Lovin' Tinted Balms,22,60
P378287,sephora,Double Wear Stay-in-Place Powder Makeup,22,82
xlsImpprod12801037,ulta,Iconic Baked Sculpting Lipstick,22,90
P390422,sephora,Natural Brow Shaper & Hair Touch Up,22,90
xlsImpprod10921034,ulta,Supreme Lip Spackle,22,72
xlsImpprod1940097,ulta,Longwear Makeup Remover,22,72
xlsImpprod6340306,ulta,Expert Wear Eyeshadow Duo,22,78
P392219,sephora,Fresh & Flawless 5-Piece Fresh-Face Collection,22,92
P400888,sephora,Matifying Fluid Foundation,22,96
P389136,sephora,The X Look: Holiday Edition,22,86
xlsImpprod2230217,ulta,Travel Stippling Brush,22,76
xlsImpprod5770313,ulta,"Heavenly Luxe ""No Tug"" Dual Eyeshadow Brush",22,88
xlsImpprod12441111,ulta,Expert Complexion Brush,22,90
317,mac,Creme Liner,22,90
P387904,sephora,After Hours Statement Essentials Set,22,90
1581,mac,Mattene Lipstick,22,96
P398403,sephora,Opal Lip Gloss,22,90
xlsImpprod6420048,ulta,News Anchor Blue Vitality Lip Flush Butter Gloss,22,76
xlsImpprod3820239,ulta,Pinup Lash,22,90
P374813,sephora,gelshine™ Top Coat,22,76
xlsImpprod5020057,ulta,Shimmer Strips Custom Eye Enhancing Eyeliner Trio Nude Collection,22,88
xlsImpprod5960600,ulta,Velvet Touch Blush,22,90
xlsImpprod6371216,ulta,Eye Calligraphy Trio Liquid Liner Kit,22,90
P395563,sephora,Craig & Karl Color Lip Last,22,82
P382536,sephora,Party Starter Brush Set,22,68
xlsImpprod6500030,ulta,Bondage Weightless Makeup Adhesive,22,90
P392015,sephora,Tartelette Amazonian Butter Lipstick,22,98
P392013,sephora,Etch & Sketch Double Ended Bamboo Liner Brush,22,90
P399783,sephora,Le Petit Trèsor Set,22,80
P394324,sephora,Courrèges Estée Lauder Iridescent Ball Highlighter,22,54
xlsImpprod4141441,ulta,The Now Brow Perfect Arch Brow Kit,22,90
xlsImpprod12711089,ulta,Opening Act Lash Primer,22,88
P390345,sephora,#GILTYLOVE Holiday Kit,22,84
P393972,sephora,Mini Blueberry Lip Balm,22,84
xlsImpprod10141054,ulta,Travel Size Photo Finish More Than Primer Blemish Control,22,82
xlsImpprod5500055,ulta,Flamed Out Shadow Pen,22,66
xlsImpprod6320738,ulta,Highlighting Palette,21,80
P382382,sephora,304 Lip Brush,21,90
xlsImpprod5020071,ulta,Mineral Wear Talc-Free Mineral Airbrushing Pressed Bronzer,21,90
xlsImpprod3650066,ulta,Effacil,21,94
P401418,sephora,15 Artist Shadow Palette,21,96
prod2111583,ulta,bareMinerals Double End Precision Brush,21,88
xlsImpprod5180435,ulta,Precision Eyeliner,21,74
xlsImpprod3250041,ulta,One Step Bronze,21,78
xlsImpprod6380007,ulta,Shimmer Strips Custom Eye Enhancing Kohl Kajal Eyeliner Trio - Nude Eyes,21,76
xlsImpprod5120019,ulta,Ultra Plush Lip Gloss,21,86
xlsImpprod5530015,ulta,Lip Lustre Gloss,21,88
P297710,sephora,Powder Brush No. 1,21,94
P387295,sephora,MODSTER Lip Balm & Primer,21,90
P387709,sephora,Blush Memoire De Forme Pop Up Jelly Blush,21,96
P379546,sephora,Classic Contour Powder Brush #52,21,60
P386819,sephora,Professional Finish Fluid Foundation Brush - Full Coverage,21,100
22059,mac,Electric Cool Eye Shadow,21,86
xlsImpprod6380043,ulta,Sexy Boosters Ooh La La Sexy Eyes Trio Black,21,54
29728,mac,Prep + Prime CC Colour Correcting SPF 30,21,88
xlsImpprod6400474,ulta,Naturalite Intense Eyelashes Triple-pack 145,21,98
P264701,sephora,TERRE SAHARIENNE - Bronzing Powder SPF 12,21,94
xlsImpprod11861009,ulta,Extreme Shimmer Shadow Nude Palette,21,82
P376869,sephora,The Lipgloss Ultra-Shine Lipgloss,21,76
xlsImpprod6500016,ulta,Instant Impact Mascara,21,82
xlsImpprod5280317,ulta,Anti-Acne CC Cream,21,82
xlsImpprod6340091,ulta,3-In-1 Concealer,21,74
P399778,sephora,Style Eye-Con No. 20 - Plush Eyeshadow,21,96
P398903,sephora,Ink Liner Trio,21,82
xlsImpprod12651015,ulta,True Match Lumi Powder Glow Illuminator,21,60
xlsImpprod11461013,ulta,Party Eye Shadow Palette,21,66
P394500,sephora,Pop of Passion Blush Balm,21,82
P382099,sephora,Eyebrow Styling Compact,21,90
P395235,sephora,Play It Safe Essentials Set,21,76
prod1271016,ulta,Compact Setting Powder,21,90
P397871,sephora,Browza Super Proof Gel Brow Pencil,21,96
xlsImpprod11911195,ulta,"Lights, Camera, Lashes Double-Ended Lash Fibers & 4-In-1 Mascara",21,64
P385531,sephora,Lash Primer,21,86
P376048,sephora,Deco Daze Glitter Eyeliner Applique,21,52
xlsImpprod4700061,ulta,Foundation Brush #2,21,100
xlsImpprod11851121,ulta,Gold Series Lash Curler,21,34
xlsImpprod3650132,ulta,Color Design Sensational Effects Lipcolor,21,84
P382383,sephora,124 Powder Kabuki Brush,21,96
xlsImpprod5640348,ulta,Melt Away Makeup Emulsifier,20,76
P395735,sephora,Twice The Drama,20,76
P399779,sephora,The Sky Liner  Petite Highliner Gel Eye Crayon Collection,20,28
xlsImpprod4370735,ulta,Set & Bronze Baked Powder,20,82
P389529,sephora,Enlighten EE Even Effect Skintone Corrector Broad Spectrum SPF 30,20,86
P257312,sephora,Luminizing Lip Gloss,20,74
P376531,sephora,Concealer Brush,20,94
xlsImpprod4270197,ulta,Double-Ended Eye Liner,20,64
P393603,sephora,Maestro Liquid Summer SPF 15,20,94
xlsImpprod11861023,ulta,Organic Wear BB Mascara,20,54
P396488,sephora,Sculpt & Glow Radiant Essentials,20,88
P400504,sephora,Air Patrol BB Cream Eyelid Primer,20,66
P398374,sephora,Try It Kit- Primer Authority,20,96
P393435,sephora,Eye & Brow Maestro,20,86
xlsImpprod2850033,ulta,Angled Definer Brush,20,88
xlsImpprod6380099,ulta,Collector's Make-up Brush Roll,20,96
xlsImpprod4710045,ulta,Double Velour Puffs 2 Ct,20,80
P389134,sephora,Press Pods Gift Tags,20,60
289,mac,266 Small Angle Brush,20,98
P377171,sephora,The Eyeliner Crayon Intense,20,66
P393270,sephora,Express Cleansing & Exfoliating Wipes,20,62
37090,mac,Vamplify,20,88
xlsImpprod6380031,ulta,Nude Wear Nude Glow Powder,20,72
xlsImpprod11581347,ulta,Master Graphic by EyeStudio,20,74
P12775,sephora,#20 Eye Enhancer Brush,20,96
P376452,sephora,Best of Hourglass Set,20,90
xlsImpprod3520013,ulta,Clear Complexion Pressed Powder,20,74
P394161,sephora,The Painter: Airbrush Sponge,20,74
P389131,sephora,Alchemy,20,96
P270601,sephora,Powder Brush,20,92
xlsImpprod5180511,ulta,K24 Prime Golden Make Up Primer Gelee,20,64
xlsImpprod3400191,ulta,Modlash Strip Lash - 21 Black,20,90
P393609,sephora,Tony Moly Mini Cherry Lip Balm,20,76
xlsImpprod6320473,ulta,TruMagic Mini Skin Perfector,20,60
xlsImpprod11001337,ulta,All About Nude Eyeshadow,20,80
P385765,sephora,Baked Eye Colour Quad,20,58
P392461,sephora,Lip 20 Mask,20,80
P387427,sephora,"Ready, Set, Summer! Makeup Set",20,72
xlsImpprod6340304,ulta,Expert Wear Eyeshadow Trio,20,76
xlsImpprod5230033,ulta,Naturally Beautiful Lash System - Wispy & Flared,19,74
xlsImpprod5440037,ulta,Twin Pack Lash 105,19,92
xlsImpprod5120073,ulta,Big Bang - Illusion Gloss,19,88
P388127,sephora,Menthol And Eucalyptus Balm,19,92
P399969,sephora,Lip Bloom,19,94
P397883,sephora,Teint Couture Blurring Foundation Balm Broad Spectrum 15,19,90
P392850,sephora,Powder Player Bamboo Pressed Powder Brush,19,94
xlsImpprod6340316,ulta,Master Hi-Light Powdered Bronzer,19,74
xlsImpprod12221015,ulta,Face Defender BB Cream Foundation,19,82
xlsImpprod1500672,ulta,Universal Mineral Powder in Spice,19,88
P395673,sephora,Christopher Kane for NARS Blush,19,98
P382315,sephora,High Shine Liquid Vinyl Eye Liner,19,68
P386219,sephora,Extravagant Lashes Set,19,88
xlsImpprod3460301,ulta,HD Studio Photogenic Grinding Powder,19,86
xlsImpprod4490063,ulta,Coralista Ultra Plush Lip Gloss,19,70
xlsImpprod3190139,ulta,Naturalites Eyelashes 145,19,88
xlsImpprod12191245,ulta,Match Perfect BB Cream,19,90
P387955,sephora,Alexa Chung Lash Enhancing Eye Do Mascara,19,78
xlsImpprod5220107,ulta,Professional Angled Eyeliner Brush,19,88
P386338,sephora,Model Citizen Kit,19,88
P390143,sephora,Brow Gel,19,88
xlsImpprod2520093,ulta,Tweezerman for Benefit Slant Tweezer,19,90
xlsImpprod11861063,ulta,Proof It Waterproof Mascara Topcoat,19,88
VP10923,ulta,Professional Angled Foundation Brush,19,76
P386189,sephora,Escape To Rio Getaway Essentials Kit,19,84
P388011,sephora,Cooling Mint Blotting Papers,19,82
xlsImpprod12781033,ulta,The Matte Blush,19,90
xlsImpprod5900554,ulta,Flamed Up Mega Curl Mascara,19,80
xlsImpprod5220097,ulta,150 Degree Application Pointed Liner Brush,19,88
P387672,sephora,Vanity Lash Mascara,19,84
17354,mac,Carry All M·A·C,19,84
P394257,sephora,Neon Lights Limited-Edition Picture Perfect Eyelash Curler,19,98
xlsImpprod4090141,ulta,Youthful Wear Youth-Boosting Mattifying Face Powder,19,74
xlsImpprod4760619,ulta,Whip Lash Health Mascara,19,76
xlsImpprod1380032,ulta,Online Only Matte Medium Bronzer,19,84
xlsImpprod5050013,ulta,Collection Chocolate Matte Brown Eyeliner,19,50
P382399,sephora,216 Medium Precision Eye Blender Brush,19,96
P387232,sephora,Lip Tar Stained Gloss Trio Set,19,58
xlsImpprod12191303,ulta,Glamour Lashes 113 Black,19,92
xlsImpprod12651021,ulta,Colour Riche Le Matte Lipcolour Stick,19,98
P397508,sephora,May Contain Nudity™ Eyeshadow Palette,19,86
P399950,sephora,Melted French Kisses,19,88
P386215,sephora,Sexy Mother Pucker™ Lip Lacquer,19,64
xlsImpprod5560089,ulta,Endless Summer Lipstick,19,76
P376617,sephora,Powder Brush,19,98
xlsImpprod12331025,ulta,Volume Vixen Mascara,19,76
P379952,sephora,Pure Color Blush,19,94
xlsImpprod5560079,ulta,"Shimmer, Shape, and Glow",19,88
xlsImpprod5250015,ulta,TANtalizer Body Bronzing Spray w/ Puff,18,86
P382336,sephora,In Good Hands,18,80
xlsImpprod5640290,ulta,Online Only Swimmables Eye Pencil,18,76
xlsImpprod12011129,ulta,2-In-1 Eyeliner Pen,18,70
P393408,sephora,High Precision Retouch,18,90
P385103,sephora,Lacquer Gloss,18,92
P398420,sephora,Lip Parfait,18,84
xlsImpprod12531024,ulta,"The Colossal Chaotic Lash Volum""Express Washable Mascara",18,74
P378631,sephora,Ultra Dewy Complexion Perfector,18,72
P393640,sephora,Vitamin C Blotting Papers,18,86
xlsImpprod6340320,ulta,Infalliable Shadow Butterfly Collection,18,86
xlsImpprod3040065,ulta,Sun Flower Illuminating Bronzing Powder,18,80
xlsImpprod6380029,ulta,Super CCC Correct + Conceal + Cover Powder SPF 30,18,74
xlsImpprod5770279,ulta,Luxe Anti-Aging High Performance Eye Shadow Palette w/Dual Brush,18,86
xlsImpprod5810053,ulta,Cheetah Illumina Makeup Mirror,18,68
xlsImpprod5560045,ulta,Shadow Base,18,74
360,mac,210 Precise Eye Liner Brush,18,98
xlsImpprod2230279,ulta,Sheer Finish Bronzing Powder in Afterglow,18,92
18847,mac,Opulash Optimum Black,18,74
xlsImpprod6500018,ulta,Heavy Metal Loose Glitter,18,76
xlsImpprod11831005,ulta,Bold Metals 202 Angled Liner Brush,18,98
29734,mac,Studio Sculpt Lash,18,86
xlsImpprod4680037,ulta,Artificial Lash Placement Tool,18,88
xlsImpprod4700065,ulta,Le Curler,18,78
xlsImpprod5900365,ulta,Baked Sculpting Bronzer with Double-Ended Bronzer & Highlighter Applicator,18,82
xlsImpprod12011191,ulta,Duo Sharpener,18,88
xlsImpprod510350,ulta,Under Cover Agent Oil Control Primer,18,78
P378021,sephora,Lip Priming Perfector®,18,68
P388523,sephora,Black Lash Primer,18,74
xlsImpprod11061166,ulta,Airbrush Precision Smudger Brush #124,18,92
P386833,sephora,Two To TanGo Deluxe Bronzing Duo,18,72
P390412,sephora,Warm Eye Palette,18,74
xlsImpprod12751091,ulta,Limited Edition 24/7 Velvet Eye Pencil,18,84
P379417,sephora,The Blush - Angled Blush Brush No. 10,18,76
P394548,sephora,Pore Putty™ Pore And Wrinkle Reducer,18,76
7263,ulta,Sheer Finish Bronzing Powder,18,86
P399829,sephora,Expressionist Mascara,18,76
P398945,sephora,Brow Tech Gloss Stick,18,72
P397502,sephora,Empty Eyeshadow Bar Compacts,18,88
P394339,sephora,Feel Like Honey Moon Skin Base,18,72
P387038,sephora,Come Up Roses Makeup Set,18,90
xlsImpprod11791035,ulta,PhotoReady Insta-Fix Makeup,18,88
xlsImpprod10141036,ulta,Jungle Queen Lipstick,18,92
P401617,sephora,Discovery Set,18,86
xlsImpprod12081203,ulta,Alight Multi Mineral BB Cream,18,74
P396095,sephora,CC Crème,18,82
326,mac,Eye Pencil,18,72
P388004,sephora,Electrics,18,52
xlsImpprod10521137,ulta,Beautifully Matte Make Up Base,18,62
P388917,sephora,Lip Color,18,64
P401469,sephora,Rouge Pur Couture Lipstick Limited Edition VIB Rouge,18,84
P396337,sephora,Stay All Day® Bronzer For Face and Body,18,100
P396335,sephora,Les Sahariennes - Healthy Glow Balm-Powder,18,72
P395923,sephora,Aqua Glow Perfecting Primer,18,78
xlsImpprod3650144,ulta,Tropiques Minerale,17,82
xlsImpprod12781039,ulta,Vivid Baked Bronzer,17,86
xlsImpprod6320752,ulta,Smart Shade Skin Tone Matching Makeup,17,76
P385533,sephora,Primary Pack: Lip Tar All-Star Mini x 5 Set,17,92
xlsImpprod5410023,ulta,Treat & Conceal,17,72
xlsImpprod12781047,ulta,Iconic 2 Redemption Eyeshadow Palette,17,92
xlsImpprod12011203,ulta,Peach CC Cream,17,76
P397340,sephora,Do the Hoola Beyond Bronze Kit,17,96
30804,mac,Pro Longwear Waterproof Brow Set,17,88
xlsImpprod12011175,ulta,HD Studio Photogenic Primer Base,17,56
xlsImpprod12011145,ulta,Brow Crayon,17,60
xlsImpprod5230029,ulta,Naturally Beautiful Lash System - Soft & Dramatic,17,66
P378725,sephora,Pro Visionary Perfecting Concealer Brush #101,17,90
P382252,sephora,BOOM BASE Lip Balm & Base,17,64
P393635,sephora,White Party,17,58
xlsImpprod11861035,ulta,Organic Wear BB Cream,17,76
P394178,sephora,Lipslique,17,84
249,mac,213 Fluff Brush,17,96
xlsImpprod1260464,ulta,Double Duty Kabuki,17,82
xlsImpprod5120083,ulta,Discovery Kit,17,76
P399012,sephora,Lip Velvet Lipstick,17,96
xlsImpprod11771043,ulta,Soul Mates Blushing Bronzer,17,92
xlsImpprod10991249,ulta,Magnificent Metals Lip Gloss,17,88
xlsImpprod6380027,ulta,Youthful Wear Cosmeceutical Youth-Boosting Spotless Powder SPF 15,17,62
P306534,sephora,Special Effects Neon Crackle Top Coat,17,44
P393283,sephora,BB Night Beauty Balm,17,66
P398015,sephora,Radiant Luminizing Drops,17,80
P391367,sephora,Tis The Season To BB Duo,17,88
823,mac,263 Small Angle Brush,17,98
P397906,sephora,NARSissist Matte/Shimmer Eyeshadow Palette,17,68
P397881,sephora,Teint Couture Embellishing Concealer,17,92
xlsImpprod10141120,ulta,Travel Size B6 Vitamin-Infused Complexion Prep Spray,17,86
P390321,sephora,Perfect Mono Cream Eye Colour,17,78
xlsImpprod5180445,ulta,Precision Lip Liner,17,82
xlsImpprod5430077,ulta,Effortless Airbrush Highlighter & Blush w/ Brush,17,92
xlsImpprod12531044,ulta,Intense i-Color Everyday Sets,17,72
xlsImpprod3350057,ulta,Animal Print Slant Tweezer,17,96
P376841,sephora,The Lipstick Shine Lipstick,17,88
xlsImpprod5120063,ulta,Chinatown Glossy Pencil,17,76
xlsImpprod5520021,ulta,Stay Glossy 3D Lip Gloss,17,92
P401784,sephora,Shimmering Skin Perfector® Opal Glow On The Go,17,84
P387859,sephora,Early Riser Mini Travel Eyelash Curler,17,64
xlsImpprod2280105,ulta,Travel Blush Brush,17,66
P387807,sephora,Clear Difference Complexion Perfecting BB Creme SPF 35,17,80
xlsImpprod11111066,ulta,High Intensity Balm,17,84
P393962,sephora,The Celestial Bronzing Veil,17,94
P396812,sephora,Illuminating Neutrals Eye Palette,17,78
P389104,sephora,Sumptuous Bold Volume™ Lifting Mascara,17,88
xlsImpprod12191247,ulta,Gentle Eye Make Up Remover,17,80
P389200,sephora,ROUGE PUR COUTURE Vernis À Lèvres Collectors Glossy Stain,17,82
xlsImpprod4490061,ulta,Hoola Ultra Plush Lip Gloss,17,86
xlsImpprod10821046,ulta,Professional Natural Lash Mascara,17,76
xlsImpprod5960610,ulta,Pro Performance Lip Lacquer,16,70
P394550,sephora,Cover Creme Broad Spectrum SPF 30,16,82
xlsImpprod4270191,ulta,Skin Illuminator,16,92
P394549,sephora,Smooth Liquid Camo Foundation,16,82
P375649,sephora,Universal Contour Lipliner,16,70
xlsImpprod6480270,ulta,Lollibalm Lip Hydrator,16,84
xlsImpprod5220095,ulta,Complexion Trio Set,16,78
P305402,sephora,Buxom True Hue™ Blush Brush,16,80
xlsImpprod12011133,ulta,Brow Palette,16,68
P397348,sephora,Full Metal Shadow,16,86
P397384,sephora,The Sculptor Double-Ended Contour & Highlighter,16,48
P387917,sephora,Press Pods Seven Piece Set,16,44
P398414,sephora,Skinny Stick,16,68
P401774,sephora,Intensive Skin Serum Corrector,16,78
xlsImpprod6380033,ulta,Powder Palette Multi-Colored Custom Blush Ultra Glam Bombshell Glow,16,86
xlsImpprod11301103,ulta,In The Buff Vol. 1 Shadow Palette,16,92
xlsImpprod3650136,ulta,Juicy Tubes,16,82
P387288,sephora,Eye Opening 12 Piece Eyeliner Set,16,66
xlsImpprod5120055,ulta,Eye Rimz Wet/Dry Eye Liner,16,96
P305115,sephora,Deep Shine Lip Gloss,16,78
P387048,sephora,Dune Generation  Summer 2014 Stained Gloss,16,84
xlsImpprod3650106,ulta,Blush Subtil Shimmer,16,92
P386769,sephora,Outrageously Bold Eye Set,16,66
P378720,sephora,Pro Visionary Modeling Foundation Brush #111,16,86
P377175,sephora,The Mascara Volumized Lashes,16,78
xlsImpprod5560011,ulta,Ultimate Performance Foundation w/ Sponge,16,82
P388986,sephora,Lingerie De Peau Powder Foundation,16,88
xlsImpprod10141134,ulta,Online Only HD Picture Perfect Pressed Powder,16,94
xlsImpprod11951015,ulta,bareMinerals Always Perfect,16,94
xlsImpprod6380037,ulta,Bronze Booster Glow-Boosting Beauty Balm BB Bronzer SPF 20,16,80
xlsImpprod6380035,ulta,Nude Wear Nude Glow Blush,16,66
xlsImpprod5190167,ulta,Double Up Eyeshadow Stick,16,76
